algorithm,crypto_family,file_size,key_size,label_group,mode,original_file_id,original_type,path,sample_id,split,tool
ChaCha20,stream_or_counter_mode_like,22291,256,ChaCha20_Salsa20_like,,0333-csv,csv,data/generated\ChaCha20_Salsa20_like\005980.enc,005980,val,pycryptodome
XOR,weak_obfuscation_like,22275,128,XOR_like,REPEATING_KEY,0333-csv,csv,data/generated\XOR_like\005981.enc,005981,val,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,22564,256,hybrid_AES_RSA_like,CBC+OAEP,0333-csv,csv,data/generated\hybrid_AES_RSA_like\005982.enc,005982,val,pycryptodome
none,not_encrypted,52224,0,not_encrypted,,0333-doc,doc,data/generated\not_encrypted\005983.enc,005983,train,pycryptodome
gzip,compressed_only,16978,0,compressed_only,,0333-doc,doc,data/generated\compressed_only\005984.enc,005984,train,pycryptodome
Blowfish,block_padded_mode_like,52252,256,Blowfish_like,CBC,0333-doc,doc,data/generated\Blowfish_like\005985.enc,005985,train,pycryptodome
Salsa20,stream_or_counter_mode_like,52244,256,ChaCha20_Salsa20_like,,0333-doc,doc,data/generated\ChaCha20_Salsa20_like\005986.enc,005986,train,pycryptodome
XOR,weak_obfuscation_like,52224,128,XOR_like,REPEATING_KEY,0333-doc,doc,data/generated\XOR_like\005987.enc,005987,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,52496,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0333-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\005988.enc,005988,train,pycryptodome
none,not_encrypted,2969,0,not_encrypted,,0333-exe,exe,data/generated\not_encrypted\005989.enc,005989,train,pycryptodome
gzip,compressed_only,1847,0,compressed_only,,0333-exe,exe,data/generated\compressed_only\005990.enc,005990,train,pycryptodome
DES,block_padded_mode_like,2988,56,DES_like,CBC,0333-exe,exe,data/generated\DES_like\005991.enc,005991,train,pycryptodome
RC4,stream_or_counter_mode_like,2969,256,RC4_like,STREAM,0333-exe,exe,data/generated\RC4_like\005992.enc,005992,train,pycryptodome
XOR,weak_obfuscation_like,2969,128,XOR_like,REPEATING_KEY,0333-exe,exe,data/generated\XOR_like\005993.enc,005993,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,3245,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0333-exe,exe,data/generated\hybrid_Salsa20_RSA_like\005994.enc,005994,train,pycryptodome
none,not_encrypted,17638,0,not_encrypted,,0334-csv,csv,data/generated\not_encrypted\005995.enc,005995,train,pycryptodome
gzip,compressed_only,3694,0,compressed_only,,0334-csv,csv,data/generated\compressed_only\005996.enc,005996,train,pycryptodome
RC2,block_padded_mode_like,17652,128,RC2_like,CBC,0334-csv,csv,data/generated\RC2_like\005997.enc,005997,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,17654,256,ChaCha20_Salsa20_like,,0334-csv,csv,data/generated\ChaCha20_Salsa20_like\005998.enc,005998,train,pycryptodome
XOR,weak_obfuscation_like,17638,128,XOR_like,REPEATING_KEY,0334-csv,csv,data/generated\XOR_like\005999.enc,005999,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,17924,256,hybrid_AES_RSA_like,CBC+OAEP,0334-csv,csv,data/generated\hybrid_AES_RSA_like\006000.enc,006000,train,pycryptodome
none,not_encrypted,157184,0,not_encrypted,,0334-doc,doc,data/generated\not_encrypted\006001.enc,006001,test,pycryptodome
gzip,compressed_only,87811,0,compressed_only,,0334-doc,doc,data/generated\compressed_only\006002.enc,006002,test,pycryptodome
CAST5,block_padded_mode_like,157212,128,CAST5_like,CBC,0334-doc,doc,data/generated\CAST5_like\006003.enc,006003,test,pycryptodome
Salsa20,stream_or_counter_mode_like,157204,256,ChaCha20_Salsa20_like,,0334-doc,doc,data/generated\ChaCha20_Salsa20_like\006004.enc,006004,test,pycryptodome
XOR,weak_obfuscation_like,157184,128,XOR_like,REPEATING_KEY,0334-doc,doc,data/generated\XOR_like\006005.enc,006005,test,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,157456,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0334-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006006.enc,006006,test,pycryptodome
none,not_encrypted,15428962,0,not_encrypted,,0334-exe,exe,data/generated\not_encrypted\006007.enc,006007,train,pycryptodome
gzip,compressed_only,15354767,0,compressed_only,,0334-exe,exe,data/generated\compressed_only\006008.enc,006008,train,pycryptodome
AES,block_padded_mode_like,15428996,256,AES_like,CBC,0334-exe,exe,data/generated\AES_like\006009.enc,006009,train,pycryptodome
RC4,stream_or_counter_mode_like,15428962,256,RC4_like,STREAM,0334-exe,exe,data/generated\RC4_like\006010.enc,006010,train,pycryptodome
XOR,weak_obfuscation_like,15428962,128,XOR_like,REPEATING_KEY,0334-exe,exe,data/generated\XOR_like\006011.enc,006011,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,15429238,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0334-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006012.enc,006012,train,pycryptodome
none,not_encrypted,10487,0,not_encrypted,,0335-csv,csv,data/generated\not_encrypted\006013.enc,006013,train,pycryptodome
gzip,compressed_only,2586,0,compressed_only,,0335-csv,csv,data/generated\compressed_only\006014.enc,006014,train,pycryptodome
AES,block_padded_mode_like,10496,256,AES_like,ECB,0335-csv,csv,data/generated\AES_like\006015.enc,006015,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,10503,256,ChaCha20_Salsa20_like,,0335-csv,csv,data/generated\ChaCha20_Salsa20_like\006016.enc,006016,train,pycryptodome
XOR,weak_obfuscation_like,10487,128,XOR_like,REPEATING_KEY,0335-csv,csv,data/generated\XOR_like\006017.enc,006017,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,10772,256,hybrid_AES_RSA_like,CBC+OAEP,0335-csv,csv,data/generated\hybrid_AES_RSA_like\006018.enc,006018,train,pycryptodome
none,not_encrypted,401408,0,not_encrypted,,0335-doc,doc,data/generated\not_encrypted\006019.enc,006019,train,pycryptodome
gzip,compressed_only,294326,0,compressed_only,,0335-doc,doc,data/generated\compressed_only\006020.enc,006020,train,pycryptodome
AES,block_padded_mode_like,401420,256,AES_like,CTR,0335-doc,doc,data/generated\AES_like\006021.enc,006021,train,pycryptodome
Salsa20,stream_or_counter_mode_like,401428,256,ChaCha20_Salsa20_like,,0335-doc,doc,data/generated\ChaCha20_Salsa20_like\006022.enc,006022,train,pycryptodome
XOR,weak_obfuscation_like,401408,128,XOR_like,REPEATING_KEY,0335-doc,doc,data/generated\XOR_like\006023.enc,006023,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,401680,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0335-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006024.enc,006024,train,pycryptodome
none,not_encrypted,12879,0,not_encrypted,,0335-exe,exe,data/generated\not_encrypted\006025.enc,006025,train,pycryptodome
gzip,compressed_only,4821,0,compressed_only,,0335-exe,exe,data/generated\compressed_only\006026.enc,006026,train,pycryptodome
AES,block_padded_mode_like,12907,256,AES_like,CFB,0335-exe,exe,data/generated\AES_like\006027.enc,006027,train,pycryptodome
RC4,stream_or_counter_mode_like,12879,256,RC4_like,STREAM,0335-exe,exe,data/generated\RC4_like\006028.enc,006028,train,pycryptodome
XOR,weak_obfuscation_like,12879,128,XOR_like,REPEATING_KEY,0335-exe,exe,data/generated\XOR_like\006029.enc,006029,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,13155,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0335-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006030.enc,006030,train,pycryptodome
none,not_encrypted,6668,0,not_encrypted,,0336-csv,csv,data/generated\not_encrypted\006031.enc,006031,train,pycryptodome
gzip,compressed_only,2386,0,compressed_only,,0336-csv,csv,data/generated\compressed_only\006032.enc,006032,train,pycryptodome
AES,block_padded_mode_like,6688,256,AES_like,OFB,0336-csv,csv,data/generated\AES_like\006033.enc,006033,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,6684,256,ChaCha20_Salsa20_like,,0336-csv,csv,data/generated\ChaCha20_Salsa20_like\006034.enc,006034,train,pycryptodome
XOR,weak_obfuscation_like,6668,128,XOR_like,REPEATING_KEY,0336-csv,csv,data/generated\XOR_like\006035.enc,006035,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,6948,256,hybrid_AES_RSA_like,CBC+OAEP,0336-csv,csv,data/generated\hybrid_AES_RSA_like\006036.enc,006036,train,pycryptodome
none,not_encrypted,100864,0,not_encrypted,,0336-doc,doc,data/generated\not_encrypted\006037.enc,006037,train,pycryptodome
gzip,compressed_only,25576,0,compressed_only,,0336-doc,doc,data/generated\compressed_only\006038.enc,006038,train,pycryptodome
AES,block_padded_mode_like,100900,256,AES_like,GCM,0336-doc,doc,data/generated\AES_like\006039.enc,006039,train,pycryptodome
Salsa20,stream_or_counter_mode_like,100884,256,ChaCha20_Salsa20_like,,0336-doc,doc,data/generated\ChaCha20_Salsa20_like\006040.enc,006040,train,pycryptodome
XOR,weak_obfuscation_like,100864,128,XOR_like,REPEATING_KEY,0336-doc,doc,data/generated\XOR_like\006041.enc,006041,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,101136,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0336-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006042.enc,006042,train,pycryptodome
none,not_encrypted,40283,0,not_encrypted,,0336-exe,exe,data/generated\not_encrypted\006043.enc,006043,train,pycryptodome
gzip,compressed_only,17611,0,compressed_only,,0336-exe,exe,data/generated\compressed_only\006044.enc,006044,train,pycryptodome
3DES,block_padded_mode_like,40300,192,3DES_like,CBC,0336-exe,exe,data/generated\3DES_like\006045.enc,006045,train,pycryptodome
RC4,stream_or_counter_mode_like,40283,256,RC4_like,STREAM,0336-exe,exe,data/generated\RC4_like\006046.enc,006046,train,pycryptodome
XOR,weak_obfuscation_like,40283,128,XOR_like,REPEATING_KEY,0336-exe,exe,data/generated\XOR_like\006047.enc,006047,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,40559,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0336-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006048.enc,006048,train,pycryptodome
none,not_encrypted,16620,0,not_encrypted,,0337-csv,csv,data/generated\not_encrypted\006049.enc,006049,train,pycryptodome
gzip,compressed_only,3716,0,compressed_only,,0337-csv,csv,data/generated\compressed_only\006050.enc,006050,train,pycryptodome
Blowfish,block_padded_mode_like,16644,256,Blowfish_like,CBC,0337-csv,csv,data/generated\Blowfish_like\006051.enc,006051,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,16636,256,ChaCha20_Salsa20_like,,0337-csv,csv,data/generated\ChaCha20_Salsa20_like\006052.enc,006052,train,pycryptodome
XOR,weak_obfuscation_like,16620,128,XOR_like,REPEATING_KEY,0337-csv,csv,data/generated\XOR_like\006053.enc,006053,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,16900,256,hybrid_AES_RSA_like,CBC+OAEP,0337-csv,csv,data/generated\hybrid_AES_RSA_like\006054.enc,006054,train,pycryptodome
none,not_encrypted,37888,0,not_encrypted,,0337-doc,doc,data/generated\not_encrypted\006055.enc,006055,train,pycryptodome
gzip,compressed_only,9045,0,compressed_only,,0337-doc,doc,data/generated\compressed_only\006056.enc,006056,train,pycryptodome
DES,block_padded_mode_like,37908,56,DES_like,CBC,0337-doc,doc,data/generated\DES_like\006057.enc,006057,train,pycryptodome
Salsa20,stream_or_counter_mode_like,37908,256,ChaCha20_Salsa20_like,,0337-doc,doc,data/generated\ChaCha20_Salsa20_like\006058.enc,006058,train,pycryptodome
XOR,weak_obfuscation_like,37888,128,XOR_like,REPEATING_KEY,0337-doc,doc,data/generated\XOR_like\006059.enc,006059,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,38160,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0337-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006060.enc,006060,train,pycryptodome
none,not_encrypted,39771,0,not_encrypted,,0337-exe,exe,data/generated\not_encrypted\006061.enc,006061,test,pycryptodome
gzip,compressed_only,17478,0,compressed_only,,0337-exe,exe,data/generated\compressed_only\006062.enc,006062,test,pycryptodome
RC2,block_padded_mode_like,39788,128,RC2_like,CBC,0337-exe,exe,data/generated\RC2_like\006063.enc,006063,test,pycryptodome
RC4,stream_or_counter_mode_like,39771,256,RC4_like,STREAM,0337-exe,exe,data/generated\RC4_like\006064.enc,006064,test,pycryptodome
XOR,weak_obfuscation_like,39771,128,XOR_like,REPEATING_KEY,0337-exe,exe,data/generated\XOR_like\006065.enc,006065,test,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,40047,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0337-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006066.enc,006066,test,pycryptodome
none,not_encrypted,13659,0,not_encrypted,,0338-csv,csv,data/generated\not_encrypted\006067.enc,006067,train,pycryptodome
gzip,compressed_only,3063,0,compressed_only,,0338-csv,csv,data/generated\compressed_only\006068.enc,006068,train,pycryptodome
CAST5,block_padded_mode_like,13684,128,CAST5_like,CBC,0338-csv,csv,data/generated\CAST5_like\006069.enc,006069,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,13675,256,ChaCha20_Salsa20_like,,0338-csv,csv,data/generated\ChaCha20_Salsa20_like\006070.enc,006070,train,pycryptodome
XOR,weak_obfuscation_like,13659,128,XOR_like,REPEATING_KEY,0338-csv,csv,data/generated\XOR_like\006071.enc,006071,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,13940,256,hybrid_AES_RSA_like,CBC+OAEP,0338-csv,csv,data/generated\hybrid_AES_RSA_like\006072.enc,006072,train,pycryptodome
none,not_encrypted,86016,0,not_encrypted,,0338-doc,doc,data/generated\not_encrypted\006073.enc,006073,train,pycryptodome
gzip,compressed_only,24233,0,compressed_only,,0338-doc,doc,data/generated\compressed_only\006074.enc,006074,train,pycryptodome
AES,block_padded_mode_like,86052,256,AES_like,CBC,0338-doc,doc,data/generated\AES_like\006075.enc,006075,train,pycryptodome
Salsa20,stream_or_counter_mode_like,86036,256,ChaCha20_Salsa20_like,,0338-doc,doc,data/generated\ChaCha20_Salsa20_like\006076.enc,006076,train,pycryptodome
XOR,weak_obfuscation_like,86016,128,XOR_like,REPEATING_KEY,0338-doc,doc,data/generated\XOR_like\006077.enc,006077,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,86288,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0338-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006078.enc,006078,train,pycryptodome
none,not_encrypted,33859,0,not_encrypted,,0338-exe,exe,data/generated\not_encrypted\006079.enc,006079,train,pycryptodome
gzip,compressed_only,14591,0,compressed_only,,0338-exe,exe,data/generated\compressed_only\006080.enc,006080,train,pycryptodome
AES,block_padded_mode_like,33872,256,AES_like,ECB,0338-exe,exe,data/generated\AES_like\006081.enc,006081,train,pycryptodome
RC4,stream_or_counter_mode_like,33859,256,RC4_like,STREAM,0338-exe,exe,data/generated\RC4_like\006082.enc,006082,train,pycryptodome
XOR,weak_obfuscation_like,33859,128,XOR_like,REPEATING_KEY,0338-exe,exe,data/generated\XOR_like\006083.enc,006083,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,34135,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0338-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006084.enc,006084,train,pycryptodome
none,not_encrypted,17502,0,not_encrypted,,0339-csv,csv,data/generated\not_encrypted\006085.enc,006085,train,pycryptodome
gzip,compressed_only,3461,0,compressed_only,,0339-csv,csv,data/generated\compressed_only\006086.enc,006086,train,pycryptodome
AES,block_padded_mode_like,17514,256,AES_like,CTR,0339-csv,csv,data/generated\AES_like\006087.enc,006087,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,17518,256,ChaCha20_Salsa20_like,,0339-csv,csv,data/generated\ChaCha20_Salsa20_like\006088.enc,006088,train,pycryptodome
XOR,weak_obfuscation_like,17502,128,XOR_like,REPEATING_KEY,0339-csv,csv,data/generated\XOR_like\006089.enc,006089,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,17780,256,hybrid_AES_RSA_like,CBC+OAEP,0339-csv,csv,data/generated\hybrid_AES_RSA_like\006090.enc,006090,train,pycryptodome
none,not_encrypted,400896,0,not_encrypted,,0339-doc,doc,data/generated\not_encrypted\006091.enc,006091,train,pycryptodome
gzip,compressed_only,294121,0,compressed_only,,0339-doc,doc,data/generated\compressed_only\006092.enc,006092,train,pycryptodome
AES,block_padded_mode_like,400924,256,AES_like,CFB,0339-doc,doc,data/generated\AES_like\006093.enc,006093,train,pycryptodome
Salsa20,stream_or_counter_mode_like,400916,256,ChaCha20_Salsa20_like,,0339-doc,doc,data/generated\ChaCha20_Salsa20_like\006094.enc,006094,train,pycryptodome
XOR,weak_obfuscation_like,400896,128,XOR_like,REPEATING_KEY,0339-doc,doc,data/generated\XOR_like\006095.enc,006095,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,401168,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0339-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006096.enc,006096,train,pycryptodome
none,not_encrypted,47963,0,not_encrypted,,0339-exe,exe,data/generated\not_encrypted\006097.enc,006097,train,pycryptodome
gzip,compressed_only,21400,0,compressed_only,,0339-exe,exe,data/generated\compressed_only\006098.enc,006098,train,pycryptodome
AES,block_padded_mode_like,47983,256,AES_like,OFB,0339-exe,exe,data/generated\AES_like\006099.enc,006099,train,pycryptodome
RC4,stream_or_counter_mode_like,47963,256,RC4_like,STREAM,0339-exe,exe,data/generated\RC4_like\006100.enc,006100,train,pycryptodome
XOR,weak_obfuscation_like,47963,128,XOR_like,REPEATING_KEY,0339-exe,exe,data/generated\XOR_like\006101.enc,006101,train,pycryptodome
Hybrid_Salsa20_RSA,hybrid_encryption_like,48239,256,hybrid_Salsa20_RSA_like,STREAM+OAEP,0339-exe,exe,data/generated\hybrid_Salsa20_RSA_like\006102.enc,006102,train,pycryptodome
none,not_encrypted,6879,0,not_encrypted,,0340-csv,csv,data/generated\not_encrypted\006103.enc,006103,train,pycryptodome
gzip,compressed_only,2441,0,compressed_only,,0340-csv,csv,data/generated\compressed_only\006104.enc,006104,train,pycryptodome
AES,block_padded_mode_like,6915,256,AES_like,GCM,0340-csv,csv,data/generated\AES_like\006105.enc,006105,train,pycryptodome
ChaCha20,stream_or_counter_mode_like,6895,256,ChaCha20_Salsa20_like,,0340-csv,csv,data/generated\ChaCha20_Salsa20_like\006106.enc,006106,train,pycryptodome
XOR,weak_obfuscation_like,6879,128,XOR_like,REPEATING_KEY,0340-csv,csv,data/generated\XOR_like\006107.enc,006107,train,pycryptodome
Hybrid_AES_RSA,hybrid_encryption_like,7156,256,hybrid_AES_RSA_like,CBC+OAEP,0340-csv,csv,data/generated\hybrid_AES_RSA_like\006108.enc,006108,train,pycryptodome
none,not_encrypted,44032,0,not_encrypted,,0340-doc,doc,data/generated\not_encrypted\006109.enc,006109,train,pycryptodome
gzip,compressed_only,14522,0,compressed_only,,0340-doc,doc,data/generated\compressed_only\006110.enc,006110,train,pycryptodome
3DES,block_padded_mode_like,44052,192,3DES_like,CBC,0340-doc,doc,data/generated\3DES_like\006111.enc,006111,train,pycryptodome
Salsa20,stream_or_counter_mode_like,44052,256,ChaCha20_Salsa20_like,,0340-doc,doc,data/generated\ChaCha20_Salsa20_like\006112.enc,006112,train,pycryptodome
XOR,weak_obfuscation_like,44032,128,XOR_like,REPEATING_KEY,0340-doc,doc,data/generated\XOR_like\006113.enc,006113,train,pycryptodome
Hybrid_ChaCha20_RSA,hybrid_encryption_like,44304,256,hybrid_ChaCha20_RSA_like,STREAM+OAEP,0340-doc,doc,data/generated\hybrid_ChaCha20_RSA_like\006114.enc,006114,train,pycryptodome
none,not_encrypted,75366,0,not_encrypted,,0340-exe,exe,data/generated\not_encrypted\006115.enc,006115,train,pycryptodome
gzip,compressed_only,74351,0,compressed_only,,0340-exe,exe,data/generated\compressed_only\006116.enc,006116,train,pycryptodome
Blowfish,block_padded_mode_like,75388,256,Blowfish_like,CBC,0340-exe,exe,data/generated\Blowfish_like\006117.enc,006117,train,pycryptodome
RC4,stream_or_counter_mode_like,75366,256,RC4_like,STREAM,0340-exe,exe,data/generated\RC4_like\006118.enc,006118,train,pycryptodome
XOR,weak_obfuscation_like,75366,128,XOR_like,REPEATING_KEY,0340-exe,exe,data/generated\XOR_like\006119.enc,006119,train,pycryptodome
